2021-02-10 11:38:27.8674 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:28.0070 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:28.1317 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:28.2583 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:28.4209 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:28.5356 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:28.6982 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:28.9460 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:29.1145 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:29.2761 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:29.4077 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:29.5723 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:29.7408 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:29.8815 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
